0.0,0.0
0.999,0.0
3.996,0.0
8.991,0.0
12.987,58.1
18.981,57.1
23.976,56.5
28.971,56.7
33.966,56.1
38.961,56.1
43.956,56.1
48.951,56.1
53.946,56.1
57.942,56.3
63.936,56.7
68.931,56.9
73.926,58.0
78.921,58.6
83.916,59.7
88.911,59.7
93.906,59.7
98.901,59.7
103.896,61.7
108.891,60.9
113.886,59.9
118.881,59.7
122.877,59.0
128.871,59.0
133.866,59.5
138.861,59.1
143.856,59.5
147.852,58.8
153.846,61.4
157.842,60.9
162.837,59.7
167.832,59.7
172.827,59.7
177.822,59.7
182.817,59.7
187.812,59.7
192.807,59.7
197.802,58.1
202.797,57.1
207.792,56.7
213.786,56.7
217.782,56.3
222.777,56.3
227.772,56.3
232.767,57.0
237.762,56.7
241.758,57.2
246.753,57.4
251.748,57.4
256.743,58.2
261.738,59.0
265.734,59.9
270.729,59.9
275.724,59.9
280.719,59.9
285.714,59.9
290.709,59.0
295.704,58.0
300.699,56.9
305.694,55.9
310.689,55.9
315.684,55.1
320.679,55.9
325.674,54.6
329.67,56.3
334.665,55.3
339.66,58.0
344.655,56.3
349.65,56.3
353.646,62.6
358.641,79.6
363.636,79.6
368.631,79.6
373.626,60.5
378.621,57.8
383.616,57.2
388.611,56.2
393.606,56.0
398.601,55.9
403.596,55.9
408.591,55.9
413.586,55.5
417.582,55.9
422.577,56.3
428.571,56.3
433.566,56.3
437.562,57.4
443.556,58.1
448.551,59.8
453.546,59.8
458.541,59.8
463.536,59.8
467.532,61.4
473.526,60.1
478.521,59.0
483.516,59.7
488.511,59.0
493.506,59.1
498.501,59.1
503.496,59.0
507.492,59.9
512.487,59.0
518.481,50.4
522.477,61.7
527.472,60.9
532.467,62.6
537.462,62.6
542.457,62.6
547.452,62.6
552.447,62.6
557.442,60.5
562.437,58.6
567.432,57.3
573.426,57.4
577.422,56.7
582.417,57.2
587.412,57.2
592.407,56.7
597.402,57.2
602.397,56.7
606.393,56.9
611.388,58.0
616.383,58.6
621.378,58.8
626.373,59.0
631.368,59.0
635.364,59.0
640.359,59.0
646.353,59.0
650.349,59.0
656.343,59.0
661.338,57.0
665.334,55.5
670.329,55.5
675.324,55.5
680.319,55.0
684.315,55.0
689.31,55.5
694.305,55.4
699.3,57.3
704.295,54.6
709.29,60.9
714.285,63.0
718.281,63.0
724.275,63.0
729.27,63.0
733.266,63.0
738.261,59.0
743.256,57.3
748.251,56.3
753.246,55.9
759.24,55.9
763.236,55.9
768.231,55.3
773.226,55.4
778.221,55.9
783.216,55.9
788.211,56.1
793.206,56.1
798.201,56.7
803.196,58.6
808.191,60.7
813.186,60.7
818.181,60.7
823.176,60.7
828.171,60.7
833.166,60.6
838.161,59.9
843.156,59.7
848.151,59.7
853.146,59.5
858.141,59.0
863.136,59.0
868.131,58.6
873.126,59.9
878.121,59.0
882.117,51.0
887.112,54.6
892.107,60.5
897.102,60.5
902.097,60.5
907.092,60.5
911.088,60.5
917.082,60.5
922.077,58.9
928.071,58.2
932.067,57.3
937.062,56.9
942.057,57.0
947.052,57.4
952.047,57.2
957.042,56.9
962.037,57.0
966.033,57.1
971.028,57.3
976.023,57.3
981.018,58.6
986.013,59.7
991.008,58.6
995.004,58.6
1000.998,58.6
1004.994,58.6
1009.989,58.6
1014.984,58.6
1019.979,58.0
1024.974,56.9
1029.969,55.9
1034.964,55.5
1038.96,55.5
1043.955,55.5
1048.95,55.1
1052.946,56.3
1058.94,54.6
1063.935,57.2
1067.931,55.9
1072.926,58.8
1077.921,59.7
1082.916,59.7
1087.911,59.7
1092.906,59.7
1097.901,59.7
1102.896,58.8
1107.891,56.9
1112.886,56.3
1117.881,56.3
1122.876,55.4
1127.871,55.4
1131.867,55.4
1136.862,55.4
1142.856,55.4
1146.852,55.4
1151.847,55.9
1156.842,56.3
1161.837,56.9
1166.832,56.7
1172.826,61.6
1177.821,61.6
1182.816,61.6
1186.812,61.6
1191.807,62.6
1197.801,60.5
1201.797,59.9
1206.792,59.0
1211.787,59.2
1216.782,59.1
1221.777,59.0
1226.772,59.0
1231.767,59.1
1235.763,59.8
1240.758,59.0
1246.752,59.0
1250.748,50.8
1255.743,60.9
1260.738,63.4
1265.733,63.4
1270.728,63.4
1275.723,62.4
1280.718,61.4
1285.713,58.8
1290.708,58.2
1295.703,57.3
1300.698,57.2
1305.693,57.2
1310.688,56.9
1315.683,56.9
1320.678,56.9
1325.673,56.9
1330.668,57.3
1335.663,57.6
1340.658,58.2
1344.654,58.1
1350.648,59.9
1355.643,58.8
1359.639,58.8
1364.634,58.8
1369.629,58.8
1374.624,58.8
1379.619,58.8
1384.614,57.2
1389.609,56.3
1394.604,55.5
1398.6,55.1
1403.595,55.5
1408.59,55.1
1413.585,55.9
1418.58,55.1
1422.576,57.4
1427.571,55.4
1433.565,55.5
1437.561,56.9
1443.555,56.9
1448.55,56.9
1452.546,78.7
1457.541,78.7
1462.536,78.7
1468.53,57.4
1473.525,56.7
1477.521,56.3
1482.516,55.4
1487.511,55.4
1491.507,55.4
1496.502,55.4
1501.497,55.4
1506.492,55.4
1511.487,56.1
1516.482,55.9
1521.477,56.1
1526.472,57.3
1531.467,57.8
1536.462,60.9
1541.457,60.9
1546.452,60.9
1551.447,60.9
1556.442,60.9
1561.437,60.5
1566.432,59.9
1570.428,59.0
1576.422,59.0
1581.417,59.0
1586.412,59.0
1590.408,59.0
1595.403,58.6
1600.398,59.8
1605.393,59.0
1610.388,50.4
1615.383,50.4
1620.378,60.9
1625.373,60.9
1630.368,60.9
1635.363,60.9
1640.358,60.9
1644.354,60.9
1650.348,58.9
1655.343,58.2
1660.338,57.2
1665.333,57.3
1670.328,57.0
1675.323,56.9
1680.318,57.0
1685.313,57.0
1690.308,56.9
1695.303,57.3
1699.299,57.3
1704.294,58.6
1710.288,59.1
1714.284,58.8
1719.279,58.8
1724.274,58.8
1728.27,58.8
1733.265,58.8
1738.26,58.8
1743.255,58.1
1748.25,57.4
1753.245,56.3
1758.24,55.9
1763.235,55.1
1767.231,55.5
1772.2259999999999,55.1
1777.221,55.9
1782.216,55.3
1787.211,57.8
1792.206,55.9
1797.201,59.0
1802.196,58.0
1807.191,58.0
1812.186,58.0
1817.181,58.0
1822.176,60.5
1826.172,60.5
1832.166,57.4
1836.162,56.3
1841.157,56.3
1846.152,55.4
1851.147,55.5
1856.142,55.5
1861.137,55.5
1866.132,55.5
1871.127,55.5
1876.122,55.4
1881.117,55.9
1886.112,57.0
1891.107,57.3
1896.102,59.0
1901.097,59.7
1906.092,59.7
1911.087,82.6
1916.082,82.6
1921.077,61.6
1926.072,60.5
